data,dia_semana,is_fim_de_semana,hora,id_cliente,perfil_cliente,bebida,valor_bebida,acompanhamento,valor_acompanhamento,canal,forma_pagamento,ticket_total
2026-01-12,Monday,0,18,154,Trabalhador,Cappuccino Italiano,14.0,Sanduíche Caprese,19.0,Balcão,Crédito,33.0
2026-01-12,Monday,0,8,238,Trabalhador,Espresso Premium,9.5,Sanduíche Caprese,19.0,Delivery,Débito,28.5
2026-01-12,Monday,0,8,187,Trabalhador,Espresso Premium,9.5,Sanduíche Caprese,19.0,Balcão,Crédito,28.5
2026-01-12,Monday,0,7,257,Trabalhador,Latte Baunilha,16.0,Sanduíche Caprese,19.0,Balcão,Crédito,35.0
2026-01-12,Monday,0,20,25,Fim de Semana,Mocha Belga,18.0,Torta de Limão Siciliano,16.0,Balcão,Débito,34.0
2026-01-12,Monday,0,8,210,Trabalhador,Latte Baunilha,16.0,Cookie Artesanal,9.0,Delivery,Pix,25.0
2026-01-12,Monday,0,15,179,Ocasional,Latte Baunilha,16.0,Sanduíche Caprese,19.0,Delivery,Pix,35.0
2026-01-12,Monday,0,7,84,Ocasional,Chá Orgânico,12.0,Sanduíche Caprese,19.0,Delivery,Débito,31.0
2026-01-12,Monday,0,9,148,Ocasional,Cold Brew Especial,17.0,Torta de Limão Siciliano,16.0,Delivery,Débito,33.0
2026-01-12,Monday,0,14,224,Trabalhador,Cappuccino Italiano,14.0,Torta de Limão Siciliano,16.0,Delivery,Pix,30.0
2026-01-12,Monday,0,19,155,Trabalhador,Mocha Belga,18.0,Torta de Limão Siciliano,16.0,Delivery,Crédito,34.0
2026-01-12,Monday,0,19,97,Trabalhador,Cold Brew Especial,17.0,Cookie Artesanal,9.0,Delivery,Pix,26.0
2026-01-12,Monday,0,8,130,Trabalhador,Chá Orgânico,12.0,Torta de Limão Siciliano,16.0,Balcão,Crédito,28.0
2026-01-12,Monday,0,16,218,Fim de Semana,Mocha Belga,18.0,Bolo Red Velvet,15.0,Delivery,Crédito,33.0
2026-01-12,Monday,0,20,282,Trabalhador,Chá Orgânico,12.0,Quiche de Alho Poró,18.0,Balcão,Pix,30.0
2026-01-12,Monday,0,13,285,Ocasional,Mocha Belga,18.0,Croissant Francês,13.0,Balcão,Débito,31.0
2026-01-12,Monday,0,18,181,Fim de Semana,Latte Baunilha,16.0,Sanduíche Caprese,19.0,Delivery,Crédito,35.0
2026-01-12,Monday,0,16,165,Trabalhador,Mocha Belga,18.0,Sanduíche Caprese,19.0,Balcão,Pix,37.0
2026-01-12,Monday,0,11,121,Trabalhador,Cappuccino Italiano,14.0,Croissant Francês,13.0,Balcão,Crédito,27.0
2026-01-12,Monday,0,11,54,Trabalhador,Cappuccino Italiano,14.0,Torta de Limão Siciliano,16.0,Balcão,Crédito,30.0
2026-01-12,Monday,0,16,32,Fim de Semana,Cappuccino Italiano,14.0,Torta de Limão Siciliano,16.0,Balcão,Pix,30.0
2026-01-12,Monday,0,12,222,Fim de Semana,Latte Baunilha,16.0,Quiche de Alho Poró,18.0,Delivery,Débito,34.0
2026-01-12,Monday,0,15,70,Fim de Semana,Latte Baunilha,16.0,Cookie Artesanal,9.0,Delivery,Débito,25.0
2026-01-12,Monday,0,15,185,Trabalhador,Mocha Belga,18.0,Croissant Francês,13.0,Balcão,Pix,31.0
2026-01-12,Monday,0,17,135,Trabalhador,Mocha Belga,18.0,Sanduíche Caprese,19.0,Balcão,Crédito,37.0
2026-01-12,Monday,0,8,55,Ocasional,Chá Orgânico,12.0,Torta de Limão Siciliano,16.0,Balcão,Pix,28.0
2026-01-13,Tuesday,0,8,117,Ocasional,Espresso Premium,9.5,Cookie Artesanal,9.0,Delivery,Pix,18.5
2026-01-13,Tuesday,0,11,282,Trabalhador,Latte Baunilha,16.0,Croissant Francês,13.0,Balcão,Débito,29.0
2026-01-13,Tuesday,0,16,126,Trabalhador,Latte Baunilha,16.0,Croissant Francês,13.0,Delivery,Débito,29.0
2026-01-13,Tuesday,0,12,280,Trabalhador,Espresso Premium,9.5,Bolo Red Velvet,15.0,Balcão,Pix,24.5
2026-01-13,Tuesday,0,17,202,Ocasional,Espresso Premium,9.5,Cookie Artesanal,9.0,Balcão,Pix,18.5
2026-01-13,Tuesday,0,7,178,Fim de Semana,Cold Brew Especial,17.0,Cookie Artesanal,9.0,Delivery,Débito,26.0
2026-01-13,Tuesday,0,13,269,Fim de Semana,Chá Orgânico,12.0,Bolo Red Velvet,15.0,Delivery,Crédito,27.0
2026-01-13,Tuesday,0,8,87,Ocasional,Mocha Belga,18.0,Sanduíche Caprese,19.0,Delivery,Débito,37.0
2026-01-13,Tuesday,0,10,170,Fim de Semana,Cappuccino Italiano,14.0,Cookie Artesanal,9.0,Balcão,Débito,23.0
2026-01-13,Tuesday,0,8,170,Fim de Semana,Cold Brew Especial,17.0,Cookie Artesanal,9.0,Delivery,Crédito,26.0
2026-01-13,Tuesday,0,15,279,Ocasional,Cappuccino Italiano,14.0,Croissant Francês,13.0,Balcão,Débito,27.0
2026-01-13,Tuesday,0,12,216,Trabalhador,Cold Brew Especial,17.0,Torta de Limão Siciliano,16.0,Balcão,Crédito,33.0
2026-01-13,Tuesday,0,17,13,Ocasional,Chá Orgânico,12.0,Cookie Artesanal,9.0,Delivery,Débito,21.0
2026-01-13,Tuesday,0,12,16,Trabalhador,Latte Baunilha,16.0,Sanduíche Caprese,19.0,Delivery,Débito,35.0
2026-01-13,Tuesday,0,9,57,Ocasional,Cappuccino Italiano,14.0,Cookie Artesanal,9.0,Delivery,Débito,23.0
2026-01-13,Tuesday,0,19,230,Fim de Semana,Cold Brew Especial,17.0,Croissant Francês,13.0,Balcão,Crédito,30.0
2026-01-13,Tuesday,0,7,110,Trabalhador,Chá Orgânico,12.0,Cookie Artesanal,9.0,Delivery,Débito,21.0
2026-01-13,Tuesday,0,8,161,Fim de Semana,Cold Brew Especial,17.0,Bolo Red Velvet,15.0,Delivery,Débito,32.0
2026-01-13,Tuesday,0,15,234,Fim de Semana,Latte Baunilha,16.0,Croissant Francês,13.0,Balcão,Pix,29.0
2026-01-13,Tuesday,0,15,275,Trabalhador,Latte Baunilha,16.0,Bolo Red Velvet,15.0,Balcão,Débito,31.0
2026-01-13,Tuesday,0,12,100,Ocasional,Cappuccino Italiano,14.0,Croissant Francês,13.0,Balcão,Crédito,27.0
2026-01-13,Tuesday,0,19,205,Ocasional,Espresso Premium,9.5,Quiche de Alho Poró,18.0,Balcão,Pix,27.5
2026-01-13,Tuesday,0,19,114,Ocasional,Espresso Premium,9.5,Cookie Artesanal,9.0,Delivery,Crédito,18.5
2026-01-13,Tuesday,0,8,87,Fim de Semana,Mocha Belga,18.0,Torta de Limão Siciliano,16.0,Delivery,Crédito,34.0
2026-01-13,Tuesday,0,14,107,Trabalhador,Latte Baunilha,16.0,Croissant Francês,13.0,Delivery,Pix,29.0
2026-01-13,Tuesday,0,14,18,Ocasional,Espresso Premium,9.5,Sanduíche Caprese,19.0,Delivery,Débito,28.5
2026-01-13,Tuesday,0,17,268,Ocasional,Latte Baunilha,16.0,Sanduíche Caprese,19.0,Balcão,Débito,35.0
2026-01-13,Tuesday,0,16,162,Ocasional,Latte Baunilha,16.0,Quiche de Alho Poró,18.0,Balcão,Pix,34.0
2026-01-13,Tuesday,0,9,179,Ocasional,Cold Brew Especial,17.0,Sanduíche Caprese,19.0,Balcão,Crédito,36.0
2026-01-13,Tuesday,0,19,28,Fim de Semana,Cold Brew Especial,17.0,Bolo Red Velvet,15.0,Delivery,Crédito,32.0
2026-01-13,Tuesday,0,7,215,Ocasional,Espresso Premium,9.5,Quiche de Alho Poró,18.0,Balcão,Débito,27.5
2026-01-13,Tuesday,0,7,61,Ocasional,Espresso Premium,9.5,Quiche de Alho Poró,18.0,Balcão,Débito,27.5
2026-01-13,Tuesday,0,16,57,Fim de Semana,Espresso Premium,9.5,Torta de Limão Siciliano,16.0,Delivery,Crédito,25.5
2026-01-13,Tuesday,0,9,201,Trabalhador,Chá Orgânico,12.0,Sanduíche Caprese,19.0,Balcão,Débito,31.0
2026-01-13,Tuesday,0,11,159,Fim de Semana,Chá Orgânico,12.0,Torta de Limão Siciliano,16.0,Delivery,Crédito,28.0
2026-01-13,Tuesday,0,15,293,Trabalhador,Mocha Belga,18.0,Torta de Limão Siciliano,16.0,Delivery,Crédito,34.0
2026-01-13,Tuesday,0,15,262,Fim de Semana,Cappuccino Italiano,14.0,Quiche de Alho Poró,18.0,Delivery,Débito,32.0
2026-01-13,Tuesday,0,14,33,Trabalhador,Cold Brew Especial,17.0,Sanduíche Caprese,19.0,Delivery,Pix,36.0
2026-01-13,Tuesday,0,11,224,Trabalhador,Espresso Premium,9.5,Sanduíche Caprese,19.0,Delivery,Débito,28.5
2026-01-13,Tuesday,0,17,270,Trabalhador,Chá Orgânico,12.0,Torta de Limão Siciliano,16.0,Delivery,Crédito,28.0
2026-01-13,Tuesday,0,13,143,Trabalhador,Mocha Belga,18.0,Quiche de Alho Poró,18.0,Delivery,Crédito,36.0
2026-01-13,Tuesday,0,11,145,Fim de Semana,Mocha Belga,18.0,Torta de Limão Siciliano,16.0,Delivery,Débito,34.0
2026-01-13,Tuesday,0,18,102,Ocasional,Chá Orgânico,12.0,Torta de Limão Siciliano,16.0,Delivery,Pix,28.0
2026-01-13,Tuesday,0,18,132,Trabalhador,Cold Brew Especial,17.0,Quiche de Alho Poró,18.0,Delivery,Crédito,35.0
2026-01-13,Tuesday,0,9,260,Trabalhador,Latte Baunilha,16.0,Quiche de Alho Poró,18.0,Delivery,Débito,34.0
2026-01-13,Tuesday,0,10,248,Ocasional,Espresso Premium,9.5,Croissant Francês,13.0,Delivery,Crédito,22.5
2026-01-13,Tuesday,0,19,26,Ocasional,Mocha Belga,18.0,Bolo Red Velvet,15.0,Balcão,Pix,33.0
2026-01-13,Tuesday,0,15,180,Fim de Semana,Cold Brew Especial,17.0,Croissant Francês,13.0,Delivery,Débito,30.0
2026-01-13,Tuesday,0,8,270,Fim de Semana,Espresso Premium,9.5,Quiche de Alho Poró,18.0,Delivery,Crédito,27.5
2026-01-13,Tuesday,0,17,35,Trabalhador,Cold Brew Especial,17.0,Croissant Francês,13.0,Delivery,Débito,30.0
2026-01-13,Tuesday,0,8,220,Trabalhador,Cappuccino Italiano,14.0,Bolo Red Velvet,15.0,Delivery,Pix,29.0
2026-01-13,Tuesday,0,11,275,Trabalhador,Mocha Belga,18.0,Cookie Artesanal,9.0,Delivery,Pix,27.0
2026-01-13,Tuesday,0,13,8,Fim de Semana,Latte Baunilha,16.0,Quiche de Alho Poró,18.0,Balcão,Pix,34.0
2026-01-13,Tuesday,0,16,147,Ocasional,Mocha Belga,18.0,Croissant Francês,13.0,Balcão,Crédito,31.0
2026-01-13,Tuesday,0,20,280,Fim de Semana,Cappuccino Italiano,14.0,Torta de Limão Siciliano,16.0,Balcão,Débito,30.0
2026-01-13,Tuesday,0,7,189,Ocasional,Chá Orgânico,12.0,Torta de Limão Siciliano,16.0,Delivery,Pix,28.0
2026-01-13,Tuesday,0,18,158,Ocasional,Cold Brew Especial,17.0,Sanduíche Caprese,19.0,Balcão,Débito,36.0
2026-01-13,Tuesday,0,13,221,Ocasional,Mocha Belga,18.0,Bolo Red Velvet,15.0,Balcão,Pix,33.0
2026-01-13,Tuesday,0,14,42,Ocasional,Latte Baunilha,16.0,Sanduíche Caprese,19.0,Balcão,Débito,35.0
2026-01-13,Tuesday,0,11,224,Fim de Semana,Chá Orgânico,12.0,Quiche de Alho Poró,18.0,Balcão,Crédito,30.0
2026-01-13,Tuesday,0,18,240,Trabalhador,Cappuccino Italiano,14.0,Croissant Francês,13.0,Delivery,Débito,27.0
2026-01-13,Tuesday,0,14,14,Ocasional,Cold Brew Especial,17.0,Torta de Limão Siciliano,16.0,Delivery,Débito,33.0
2026-01-13,Tuesday,0,14,271,Ocasional,Latte Baunilha,16.0,Croissant Francês,13.0,Delivery,Pix,29.0
2026-01-13,Tuesday,0,20,8,Ocasional,Cappuccino Italiano,14.0,Croissant Francês,13.0,Balcão,Pix,27.0
2026-01-13,Tuesday,0,14,265,Ocasional,Cappuccino Italiano,14.0,Croissant Francês,13.0,Delivery,Pix,27.0
2026-01-13,Tuesday,0,11,291,Trabalhador,Espresso Premium,9.5,Cookie Artesanal,9.0,Balcão,Pix,18.5
2026-01-13,Tuesday,0,10,164,Ocasional,Cold Brew Especial,17.0,Cookie Artesanal,9.0,Balcão,Crédito,26.0
2026-01-13,Tuesday,0,19,158,Ocasional,Espresso Premium,9.5,Torta de Limão Siciliano,16.0,Delivery,Débito,25.5
2026-01-13,Tuesday,0,7,206,Trabalhador,Cappuccino Italiano,14.0,Quiche de Alho Poró,18.0,Delivery,Crédito,32.0
2026-01-13,Tuesday,0,10,78,Ocasional,Mocha Belga,18.0,Quiche de Alho Poró,18.0,Balcão,Débito,36.0
2026-01-13,Tuesday,0,14,26,Trabalhador,Mocha Belga,18.0,Sanduíche Caprese,19.0,Delivery,Débito,37.0
2026-01-13,Tuesday,0,9,29,Fim de Semana,Espresso Premium,9.5,Croissant Francês,13.0,Balcão,Crédito,22.5
2026-01-13,Tuesday,0,12,207,Ocasional,Cappuccino Italiano,14.0,Croissant Francês,13.0,Delivery,Crédito,27.0
2026-01-13,Tuesday,0,20,291,Ocasional,Mocha Belga,18.0,Cookie Artesanal,9.0,Balcão,Crédito,27.0
2026-01-13,Tuesday,0,19,155,Fim de Semana,Cappuccino Italiano,14.0,Bolo Red Velvet,15.0,Delivery,Pix,29.0
2026-01-13,Tuesday,0,13,192,Trabalhador,Mocha Belga,18.0,Torta de Limão Siciliano,16.0,Balcão,Débito,34.0
2026-01-13,Tuesday,0,8,10,Fim de Semana,Espresso Premium,9.5,Cookie Artesanal,9.0,Balcão,Crédito,18.5
2026-01-13,Tuesday,0,17,162,Fim de Semana,Espresso Premium,9.5,Croissant Francês,13.0,Balcão,Pix,22.5
2026-01-13,Tuesday,0,17,119,Trabalhador,Espresso Premium,9.5,Quiche de Alho Poró,18.0,Delivery,Crédito,27.5
2026-01-13,Tuesday,0,7,34,Trabalhador,Chá Orgânico,12.0,Quiche de Alho Poró,18.0,Delivery,Pix,30.0
2026-01-14,Wednesday,0,12,213,Ocasional,Mocha Belga,18.0,Bolo Red Velvet,15.0,Delivery,Crédito,33.0
2026-01-14,Wednesday,0,14,262,Fim de Semana,Cold Brew Especial,17.0,Torta de Limão Siciliano,16.0,Delivery,Pix,33.0
2026-01-14,Wednesday,0,18,194,Fim de Semana,Cappuccino Italiano,14.0,Torta de Limão Siciliano,16.0,Delivery,Débito,30.0
2026-01-14,Wednesday,0,7,92,Fim de Semana,Latte Baunilha,16.0,Croissant Francês,13.0,Delivery,Débito,29.0
2026-01-14,Wednesday,0,16,206,Fim de Semana,Chá Orgânico,12.0,Torta de Limão Siciliano,16.0,Balcão,Débito,28.0
2026-01-14,Wednesday,0,9,291,Trabalhador,Cold Brew Especial,17.0,Torta de Limão Siciliano,16.0,Balcão,Débito,33.0
2026-01-14,Wednesday,0,9,175,Ocasional,Cold Brew Especial,17.0,Croissant Francês,13.0,Delivery,Crédito,30.0
2026-01-14,Wednesday,0,12,85,Trabalhador,Cappuccino Italiano,14.0,Cookie Artesanal,9.0,Balcão,Débito,23.0
2026-01-14,Wednesday,0,11,222,Fim de Semana,Cappuccino Italiano,14.0,Sanduíche Caprese,19.0,Balcão,Crédito,33.0
2026-01-14,Wednesday,0,9,45,Trabalhador,Latte Baunilha,16.0,Croissant Francês,13.0,Balcão,Débito,29.0
2026-01-14,Wednesday,0,10,97,Ocasional,Chá Orgânico,12.0,Croissant Francês,13.0,Balcão,Débito,25.0
2026-01-14,Wednesday,0,18,174,Trabalhador,Espresso Premium,9.5,Bolo Red Velvet,15.0,Balcão,Pix,24.5
2026-01-14,Wednesday,0,18,109,Fim de Semana,Mocha Belga,18.0,Sanduíche Caprese,19.0,Balcão,Crédito,37.0
2026-01-14,Wednesday,0,7,157,Fim de Semana,Chá Orgânico,12.0,Quiche de Alho Poró,18.0,Balcão,Débito,30.0
2026-01-14,Wednesday,0,7,161,Fim de Semana,Cappuccino Italiano,14.0,Croissant Francês,13.0,Balcão,Crédito,27.0
2026-01-14,Wednesday,0,17,53,Trabalhador,Cold Brew Especial,17.0,Cookie Artesanal,9.0,Delivery,Pix,26.0
2026-01-14,Wednesday,0,15,278,Ocasional,Mocha Belga,18.0,Bolo Red Velvet,15.0,Balcão,Pix,33.0
2026-01-14,Wednesday,0,9,124,Trabalhador,Espresso Premium,9.5,Croissant Francês,13.0,Delivery,Crédito,22.5
2026-01-14,Wednesday,0,15,200,Fim de Semana,Chá Orgânico,12.0,Cookie Artesanal,9.0,Balcão,Crédito,21.0
2026-01-14,Wednesday,0,19,165,Fim de Semana,Mocha Belga,18.0,Cookie Artesanal,9.0,Balcão,Débito,27.0
2026-01-14,Wednesday,0,19,12,Fim de Semana,Cold Brew Especial,17.0,Quiche de Alho Poró,18.0,Delivery,Crédito,35.0
2026-01-14,Wednesday,0,20,126,Fim de Semana,Espresso Premium,9.5,Sanduíche Caprese,19.0,Balcão,Pix,28.5
2026-01-14,Wednesday,0,10,201,Ocasional,Chá Orgânico,12.0,Bolo Red Velvet,15.0,Delivery,Débito,27.0
2026-01-14,Wednesday,0,10,91,Trabalhador,Cappuccino Italiano,14.0,Bolo Red Velvet,15.0,Delivery,Débito,29.0
2026-01-14,Wednesday,0,18,281,Fim de Semana,Cappuccino Italiano,14.0,Sanduíche Caprese,19.0,Delivery,Crédito,33.0
2026-01-14,Wednesday,0,9,161,Trabalhador,Latte Baunilha,16.0,Bolo Red Velvet,15.0,Delivery,Débito,31.0
2026-01-14,Wednesday,0,10,184,Trabalhador,Espresso Premium,9.5,Cookie Artesanal,9.0,Balcão,Débito,18.5
2026-01-14,Wednesday,0,15,138,Fim de Semana,Cappuccino Italiano,14.0,Sanduíche Caprese,19.0,Delivery,Débito,33.0
2026-01-14,Wednesday,0,18,37,Fim de Semana,Espresso Premium,9.5,Quiche de Alho Poró,18.0,Delivery,Crédito,27.5
2026-01-14,Wednesday,0,18,192,Fim de Semana,Latte Baunilha,16.0,Quiche de Alho Poró,18.0,Balcão,Débito,34.0
2026-01-14,Wednesday,0,11,161,Fim de Semana,Cappuccino Italiano,14.0,Quiche de Alho Poró,18.0,Delivery,Débito,32.0
2026-01-14,Wednesday,0,17,56,Trabalhador,Latte Baunilha,16.0,Croissant Francês,13.0,Balcão,Crédito,29.0
2026-01-14,Wednesday,0,17,226,Fim de Semana,Espresso Premium,9.5,Sanduíche Caprese,19.0,Balcão,Pix,28.5
2026-01-14,Wednesday,0,7,15,Ocasional,Cold Brew Especial,17.0,Croissant Francês,13.0,Balcão,Pix,30.0
2026-01-14,Wednesday,0,7,256,Ocasional,Espresso Premium,9.5,Torta de Limão Siciliano,16.0,Delivery,Pix,25.5
2026-01-14,Wednesday,0,16,51,Ocasional,Latte Baunilha,16.0,Croissant Francês,13.0,Delivery,Crédito,29.0
2026-01-14,Wednesday,0,19,265,Fim de Semana,Espresso Premium,9.5,Quiche de Alho Poró,18.0,Delivery,Débito,27.5
2026-01-14,Wednesday,0,20,85,Trabalhador,Cold Brew Especial,17.0,Torta de Limão Siciliano,16.0,Delivery,Débito,33.0
2026-01-14,Wednesday,0,18,13,Ocasional,Chá Orgânico,12.0,Sanduíche Caprese,19.0,Delivery,Crédito,31.0
2026-01-14,Wednesday,0,10,77,Fim de Semana,Chá Orgânico,12.0,Sanduíche Caprese,19.0,Balcão,Débito,31.0
2026-01-14,Wednesday,0,8,44,Trabalhador,Latte Baunilha,16.0,Bolo Red Velvet,15.0,Delivery,Débito,31.0
2026-01-14,Wednesday,0,15,43,Fim de Semana,Cold Brew Especial,17.0,Bolo Red Velvet,15.0,Delivery,Pix,32.0
2026-01-14,Wednesday,0,18,135,Ocasional,Mocha Belga,18.0,Croissant Francês,13.0,Balcão,Crédito,31.0
2026-01-14,Wednesday,0,7,61,Trabalhador,Cold Brew Especial,17.0,Torta de Limão Siciliano,16.0,Balcão,Crédito,33.0
2026-01-14,Wednesday,0,11,232,Ocasional,Chá Orgânico,12.0,Bolo Red Velvet,15.0,Delivery,Crédito,27.0
2026-01-14,Wednesday,0,10,60,Ocasional,Cold Brew Especial,17.0,Sanduíche Caprese,19.0,Balcão,Pix,36.0
2026-01-14,Wednesday,0,13,101,Trabalhador,Latte Baunilha,16.0,Bolo Red Velvet,15.0,Delivery,Pix,31.0
2026-01-14,Wednesday,0,8,161,Trabalhador,Cold Brew Especial,17.0,Croissant Francês,13.0,Balcão,Pix,30.0
2026-01-14,Wednesday,0,14,7,Trabalhador,Cappuccino Italiano,14.0,Bolo Red Velvet,15.0,Balcão,Crédito,29.0
2026-01-14,Wednesday,0,15,23,Trabalhador,Cappuccino Italiano,14.0,Quiche de Alho Poró,18.0,Delivery,Débito,32.0
2026-01-14,Wednesday,0,7,181,Ocasional,Cold Brew Especial,17.0,Sanduíche Caprese,19.0,Delivery,Crédito,36.0
2026-01-14,Wednesday,0,10,168,Trabalhador,Mocha Belga,18.0,Croissant Francês,13.0,Balcão,Crédito,31.0
2026-01-14,Wednesday,0,16,31,Trabalhador,Cold Brew Especial,17.0,Torta de Limão Siciliano,16.0,Balcão,Crédito,33.0
2026-01-14,Wednesday,0,17,265,Trabalhador,Mocha Belga,18.0,Sanduíche Caprese,19.0,Balcão,Débito,37.0
2026-01-14,Wednesday,0,20,78,Trabalhador,Chá Orgânico,12.0,Sanduíche Caprese,19.0,Balcão,Pix,31.0
2026-01-14,Wednesday,0,19,259,Ocasional,Latte Baunilha,16.0,Quiche de Alho Poró,18.0,Balcão,Pix,34.0
2026-01-14,Wednesday,0,11,187,Fim de Semana,Cold Brew Especial,17.0,Croissant Francês,13.0,Delivery,Pix,30.0
2026-01-14,Wednesday,0,9,61,Fim de Semana,Cappuccino Italiano,14.0,Torta de Limão Siciliano,16.0,Balcão,Pix,30.0
2026-01-14,Wednesday,0,12,32,Trabalhador,Chá Orgânico,12.0,Torta de Limão Siciliano,16.0,Balcão,Débito,28.0
2026-01-14,Wednesday,0,20,106,Ocasional,Cold Brew Especial,17.0,Quiche de Alho Poró,18.0,Delivery,Pix,35.0
2026-01-14,Wednesday,0,15,92,Fim de Semana,Latte Baunilha,16.0,Torta de Limão Siciliano,16.0,Balcão,Crédito,32.0
2026-01-14,Wednesday,0,10,35,Fim de Semana,Chá Orgânico,12.0,Torta de Limão Siciliano,16.0,Delivery,Débito,28.0
2026-01-14,Wednesday,0,11,44,Ocasional,Chá Orgânico,12.0,Quiche de Alho Poró,18.0,Balcão,Débito,30.0
2026-01-14,Wednesday,0,7,148,Trabalhador,Espresso Premium,9.5,Croissant Francês,13.0,Delivery,Pix,22.5
2026-01-14,Wednesday,0,15,180,Trabalhador,Cappuccino Italiano,14.0,Cookie Artesanal,9.0,Delivery,Pix,23.0
2026-01-14,Wednesday,0,12,62,Trabalhador,Mocha Belga,18.0,Croissant Francês,13.0,Delivery,Crédito,31.0
2026-01-14,Wednesday,0,8,180,Trabalhador,Cappuccino Italiano,14.0,Torta de Limão Siciliano,16.0,Balcão,Crédito,30.0
2026-01-14,Wednesday,0,13,145,Fim de Semana,Chá Orgânico,12.0,Quiche de Alho Poró,18.0,Balcão,Crédito,30.0
2026-01-14,Wednesday,0,16,256,Ocasional,Cappuccino Italiano,14.0,Bolo Red Velvet,15.0,Delivery,Pix,29.0
2026-01-14,Wednesday,0,13,248,Trabalhador,Cappuccino Italiano,14.0,Bolo Red Velvet,15.0,Delivery,Débito,29.0
2026-01-14,Wednesday,0,7,198,Trabalhador,Espresso Premium,9.5,Sanduíche Caprese,19.0,Balcão,Crédito,28.5
2026-01-14,Wednesday,0,18,18,Trabalhador,Cappuccino Italiano,14.0,Torta de Limão Siciliano,16.0,Delivery,Pix,30.0
2026-01-14,Wednesday,0,20,221,Ocasional,Cold Brew Especial,17.0,Cookie Artesanal,9.0,Delivery,Crédito,26.0
2026-01-15,Thursday,0,10,143,Ocasional,Cappuccino Italiano,14.0,Cookie Artesanal,9.0,Balcão,Pix,23.0
2026-01-15,Thursday,0,18,66,Trabalhador,Mocha Belga,18.0,Sanduíche Caprese,19.0,Balcão,Crédito,37.0
2026-01-15,Thursday,0,9,44,Trabalhador,Cappuccino Italiano,14.0,Torta de Limão Siciliano,16.0,Delivery,Crédito,30.0
2026-01-15,Thursday,0,10,28,Ocasional,Cappuccino Italiano,14.0,Sanduíche Caprese,19.0,Balcão,Débito,33.0
2026-01-15,Thursday,0,10,167,Trabalhador,Cappuccino Italiano,14.0,Cookie Artesanal,9.0,Delivery,Débito,23.0
2026-01-15,Thursday,0,7,186,Trabalhador,Chá Orgânico,12.0,Croissant Francês,13.0,Balcão,Crédito,25.0
2026-01-15,Thursday,0,18,162,Trabalhador,Chá Orgânico,12.0,Bolo Red Velvet,15.0,Balcão,Pix,27.0
2026-01-15,Thursday,0,13,110,Fim de Semana,Cold Brew Especial,17.0,Bolo Red Velvet,15.0,Delivery,Pix,32.0
2026-01-15,Thursday,0,18,51,Fim de Semana,Chá Orgânico,12.0,Bolo Red Velvet,15.0,Delivery,Pix,27.0
2026-01-15,Thursday,0,15,42,Fim de Semana,Cold Brew Especial,17.0,Bolo Red Velvet,15.0,Delivery,Débito,32.0
2026-01-15,Thursday,0,14,19,Fim de Semana,Mocha Belga,18.0,Torta de Limão Siciliano,16.0,Balcão,Crédito,34.0
2026-01-15,Thursday,0,20,16,Trabalhador,Cold Brew Especial,17.0,Croissant Francês,13.0,Balcão,Pix,30.0
2026-01-15,Thursday,0,7,26,Fim de Semana,Cappuccino Italiano,14.0,Croissant Francês,13.0,Delivery,Débito,27.0
2026-01-15,Thursday,0,12,184,Ocasional,Cold Brew Especial,17.0,Sanduíche Caprese,19.0,Delivery,Crédito,36.0
2026-01-15,Thursday,0,13,168,Trabalhador,Cappuccino Italiano,14.0,Cookie Artesanal,9.0,Balcão,Crédito,23.0
2026-01-15,Thursday,0,11,44,Fim de Semana,Chá Orgânico,12.0,Sanduíche Caprese,19.0,Delivery,Débito,31.0
2026-01-15,Thursday,0,19,101,Trabalhador,Cold Brew Especial,17.0,Bolo Red Velvet,15.0,Delivery,Pix,32.0
2026-01-15,Thursday,0,7,11,Ocasional,Cold Brew Especial,17.0,Torta de Limão Siciliano,16.0,Delivery,Crédito,33.0
2026-01-15,Thursday,0,10,260,Ocasional,Chá Orgânico,12.0,Croissant Francês,13.0,Balcão,Pix,25.0
2026-01-15,Thursday,0,18,39,Fim de Semana,Mocha Belga,18.0,Cookie Artesanal,9.0,Balcão,Crédito,27.0
2026-01-15,Thursday,0,9,111,Trabalhador,Espresso Premium,9.5,Sanduíche Caprese,19.0,Balcão,Crédito,28.5
2026-01-15,Thursday,0,7,234,Ocasional,Chá Orgânico,12.0,Bolo Red Velvet,15.0,Delivery,Débito,27.0
2026-01-15,Thursday,0,18,300,Fim de Semana,Cappuccino Italiano,14.0,Quiche de Alho Poró,18.0,Balcão,Pix,32.0
2026-01-15,Thursday,0,11,41,Fim de Semana,Cold Brew Especial,17.0,Cookie Artesanal,9.0,Delivery,Crédito,26.0
2026-01-15,Thursday,0,13,83,Fim de Semana,Cold Brew Especial,17.0,Sanduíche Caprese,19.0,Delivery,Débito,36.0
2026-01-15,Thursday,0,20,245,Trabalhador,Chá Orgânico,12.0,Torta de Limão Siciliano,16.0,Balcão,Pix,28.0
2026-01-15,Thursday,0,7,265,Ocasional,Cappuccino Italiano,14.0,Cookie Artesanal,9.0,Balcão,Pix,23.0
2026-01-15,Thursday,0,12,22,Fim de Semana,Cappuccino Italiano,14.0,Cookie Artesanal,9.0,Balcão,Crédito,23.0
